logistic_regression,knn,decision_tree,random_forest,ada_boost,gradient_boost,xgboost,cat_boost,extra_trees,lgbm,voting
0.8099432374241534,0.891703716131197,0.9481027877974443,0.9537790453820988,0.9477392836171462,0.9045102480216984,0.9834465788664262,0.9965327293571569,0.9519894863406314,0.9542264351424656,0.9646002852109722
0.8126275759863546,0.8900539663898442,0.9426502250929731,0.95369515980203,0.9440203562340967,0.9043984005816067,0.9836143500265637,0.9951066744959874,0.9519615244806084,0.9652713698515225,0.9635377345301009
0.81248776668624,0.8957861476945447,0.9474037412968711,0.9537790453820988,0.9479629784973297,0.9140172804294941,0.9813774012247295,0.9954142549562397,0.9522411430808377,0.9618040992086794,0.965103598691385
0.8126555378463776,0.8890753012890418,0.9498084612588429,0.9533316556217319,0.9495008807985907,0.9213153258954786,0.9837261974666555,0.9956379498364231,0.9508710119397142,0.9602941587674412,0.9644884377708806
0.8085171825629841,0.888571987808629,0.9467606185163437,0.9527164947012275,0.946648771076252,0.8920672203114951,0.9824119900455778,0.9947711321757123,0.9507871263596455,0.9600704638872578,0.9620557559488857
0.8114252160053687,0.8910046696306239,0.9453345636551743,0.9519335626205855,0.9463132287559769,0.9130386153286917,0.9820764477253027,0.995721835416492,0.9508710119397142,0.9463971143360457,0.9641808573106283
0.8119005676257585,0.8920672203114951,0.9518776389005397,0.9547297486228784,0.9519615244806084,0.916030534351145,0.9830551128261051,0.9954701786762855,0.9513743254201269,0.9641528954506053,0.9665576154125772
0.8110337499650476,0.8916757542711741,0.9476833598971004,0.9537790453820988,0.9483544445376506,0.9171210468920392,0.9816290579649358,0.9946313228755976,0.950591393339485,0.958001286245561,0.9649078656712244
0.8106143220647037,0.891759639851243,0.9463691524760227,0.9524089142409753,0.9458099152755641,0.9130945390487375,0.9833906551463804,0.995693873556469,0.9523250286609065,0.9556245281436121,0.9652434079914995
0.8134664317870425,0.8919553728714034,0.9482705589575818,0.9554567569834745,0.9474596650169169,0.9175684366524062,0.9844252439672287,0.9950507507759416,0.9533596174817549,0.9621955652490004,0.9657467214719123
0.8133266224869278,0.8924866482118391,0.9469563515365043,0.9531079607415486,0.9474876268769399,0.9190224533735984,0.9831669602661969,0.9959734921566983,0.951737829600425,0.9664457679724855,0.967032967032967
0.8087408774431675,0.89173167799122,0.9492212621983614,0.9556524900036351,0.948997567318178,0.9083130609848167,0.9826077230657383,0.9952185219360792,0.9516819058803792,0.9664457679724855,0.9647400945110869
0.8139138215474093,0.8901937756899589,0.9464530380560915,0.9538349691021447,0.9479909403573525,0.9127589967284624,0.9830830746861281,0.9956379498364231,0.9500601179990493,0.9532198081816402,0.9658026451919581
0.8123479573861253,0.8886838352487207,0.948214635237536,0.9522691049408607,0.9477672454771692,0.9124234544081873,0.9808461258842939,0.9962531107569276,0.9488297961580404,0.9578335150854235,0.9634818108100551
