ann
0.9772030794528739
0.9882255264548268
0.9756538780432652
0.9749155088246338
0.985665223234284
0.9902115804532792
0.9689459765772572
0.9828352028909132
0.9758301332730969
0.9843253066787824
0.9900937689050212
0.9911815260443912
0.982581812697934
0.9831290664245725
0.982999622213827
0.9831011646494634
0.9843408868478506
0.981271154569387
0.9816154309825196
0.9741823137492429
0.9835632963884491
0.9729995462108607
0.9799879626843214
0.9895351482520665
0.9775849056603774
0.9742891712038717
0.9832798387698739
0.9807967467429777
0.9789985052316891
0.9838170490806868
0.9825380099352702
0.9828230022404779
0.9765530759951749
0.9800651860835291
0.9775196137598069
0.9762119843420657
0.9794062382562946
0.9680048294597042
0.9747797937212979
0.9754513180753833
0.98618700667881
0.9891768292682926
0.9760938204781235
0.9805605786618445
0.979788838612368
0.9721267374084591
0.9819908814589665
0.9847197376267144
0.9840592725639874
0.9786148420499737
