ann
0.9949014534662507
0.9935498558203065
0.9937048978965146
0.9953991258339084
0.9889138576779026
0.9930529336253114
0.9948797517455392
0.9964127614104716
0.9966930708298085
0.9942634235888022
0.9845841479921793
0.9668318996938329
0.9940498893889694
0.9969313387034906
0.9932814170102305
0.9966046762867505
0.9939942222897978
0.9917141771189661
0.9889175649005617
0.9982931181627744
0.9973241590214067
0.9973641367547872
0.9982374128285693
0.9899855853121918
0.9954657239471257
0.9987596899224807
0.9950898927330413
0.9970144683457093
0.9944579410871546
0.9985348550277606
0.9976308750477646
0.9971207758751326
0.9989973777572112
0.9974542929877344
0.9938640895842921
0.9975384615384615
0.9963299946479088
0.9975116640746501
0.9986887774778249
0.9976823238566132
0.9849909035779261
0.9961621123733497
0.9961638790854688
0.9973942366646229
0.997389835713189
0.9985416027018729
0.997145061728395
0.9984129383313181
0.9968915845337377
0.9980104071013162
